heart_rate,o2,body_temp,snoring,movement_freq,movement_intensity,sleep
65,96.729,36.348,0,3,4.578,FALSE
63,96.665,36.307,0,3,2.174,FALSE
73,97.213,36.304,0,5,5.202,FALSE
69,96.995,36.343,0,6,4.045,TRUE
67,96.856,36.338,0,6,4.762,TRUE
65,96.997,36.373,0,6,3.621,FALSE
82,97.658,36.564,0,5,5.091,FALSE
73,97.002,36.333,0,4,5.715,FALSE
73,97.212,36.4,0,4,5.132,FALSE
66,96.976,36.238,0,6,6.182,FALSE
70,97.077,36.531,0,6,2.472,FALSE
67,97.257,36.495,0,3,4.063,FALSE
73,97.275,36.325,0,4,5.256,FALSE
76,97.526,36.524,0,7,4.751,FALSE
77,97.221,36.265,0,6,6.887,FALSE
72,97.059,36.437,0,8,5.966,FALSE
74,97.340,36.553,0,4,4.373,TRUE
57,96.869,36.341,0,7,3.679,FALSE
66,96.735,36.474,0,5,3.654,FALSE
74,97.118,36.344,0,6,3.47,FALSE
71,97.114,36.313,0,6,3.832,FALSE
82,97.430,36.456,0,3,3.823,FALSE
71,97.156,36.356,0,5,3.608,TRUE
70,97.095,36.608,0,4,5.672,FALSE
80,97.570,36.284,0,6,5.216,FALSE
65,97.048,36.469,0,4,2.086,FALSE
76,97.189,36.45,0,8,6.907,FALSE
70,97.254,36.404,0,4,5.819,FALSE
63,96.872,36.351,0,8,1.268,FALSE
63,97.151,36.305,0,5,4.232,TRUE
82,97.110,36.506,0,3,2.686,FALSE
76,97.335,36.405,0,7,4.197,FALSE
78,97.565,36.404,0,3,5.4,FALSE
69,97.159,36.361,0,5,4.064,FALSE
76,97.389,36.496,0,3,4.696,FALSE
78,97.274,36.356,0,5,5.893,FALSE
68,97.281,36.362,0,5,4.773,FALSE
64,96.971,36.497,0,6,3.989,FALSE
71,96.966,36.523,0,5,4.467,TRUE
72,97.240,36.411,0,6,2.546,FALSE
68,97.083,36.359,0,5,5.343,TRUE
77,97.333,36.437,0,5,2.032,FALSE
75,97.235,36.419,0,4,3.354,FALSE
69,97.252,36.51,0,4,3.526,FALSE
86,97.866,36.369,0,7,6.702,FALSE
73,97.466,36.407,0,7,5.193,FALSE
70,97.318,36.478,0,4,2.621,FALSE
64,97.005,36.47,0,6,6.361,FALSE
67,97.049,36.487,0,5,3.249,FALSE
69,97.459,36.455,0,4,4.278,FALSE
64,97.203,36.288,0,3,5.265,FALSE
69,97.292,36.504,0,6,5.339,FALSE
68,96.887,36.419,0,5,4.328,FALSE
83,97.355,36.309,0,5,3.966,FALSE
72,97.198,36.339,0,8,4.893,FALSE
73,97.088,36.403,0,5,4.119,FALSE
71,96.872,36.209,0,5,5.382,FALSE
63,96.771,36.346,0,8,4.709,TRUE
77,97.441,36.371,0,3,3.847,FALSE
70,97.409,36.339,0,2,2.451,FALSE
71,97.123,36.548,0,3,3.592,FALSE
64,97.046,36.3,0,10,5.609,TRUE
69,97.095,36.397,0,4,4.317,TRUE
69,96.980,36.255,0,4,5.3,FALSE
63,97.033,36.335,0,7,6.814,FALSE
64,97.174,36.282,0,5,3.33,FALSE
66,96.758,36.512,0,7,4.091,FALSE
64,96.859,36.399,0,4,2.68,FALSE
61,96.743,36.45,0,6,3.42,FALSE
73,97.125,36.317,0,4,3.59,FALSE
79,97.325,36.484,0,4,3.075,FALSE
76,97.345,36.48,0,5,6.247,FALSE
71,97.332,36.395,0,2,2.923,FALSE
72,97.020,36.463,0,5,4.154,FALSE
74,97.269,36.41,0,8,4.884,FALSE
72,97.331,36.32,0,6,3.785,FALSE
75,97.214,36.543,0,2,2.392,FALSE
68,96.905,36.354,0,6,6.453,FALSE
62,96.907,36.383,0,3,5.177,FALSE
67,96.431,36.253,0,5,6.238,FALSE
69,97.057,36.45,0,3,6.031,FALSE
72,96.928,36.399,0,9,5.988,FALSE
74,97.477,36.548,0,5,3.16,FALSE
68,97.194,36.371,0,8,4.74,FALSE
57,96.608,36.472,0,2,4.301,FALSE
75,97.177,36.411,0,4,5.698,TRUE
59,96.752,36.501,0,5,5.078,TRUE
70,97.463,36.444,0,3,3.457,FALSE
59,96.828,36.394,0,8,4.038,TRUE
67,97.199,36.208,0,4,5.64,FALSE
63,96.791,36.517,0,7,5.014,TRUE
77,97.398,36.201,0,5,3.75,FALSE
69,97.301,36.206,0,6,6.676,FALSE
72,97.194,36.3,0,5,4.457,FALSE
83,97.531,36.259,0,2,3.191,FALSE
66,97.029,36.481,0,4,2.567,TRUE
67,97.034,36.462,0,4,5.219,TRUE
62,96.828,36.445,0,3,5.151,FALSE
63,96.965,36.539,0,7,1.945,TRUE
70,97.192,36.325,0,5,3.806,FALSE
77,97.376,36.341,0,9,6.436,TRUE
72,97.265,36.438,0,5,4.833,FALSE
59,96.711,36.594,0,5,6.459,TRUE
63,96.920,36.344,0,5,2.778,FALSE
69,97.036,36.359,0,6,5.544,FALSE
60,96.609,36.542,0,6,3.439,FALSE
71,97.193,36.412,0,5,5.285,FALSE
63,96.796,36.318,0,7,4.172,FALSE
72,97.403,36.387,0,5,5.375,FALSE
66,97.064,36.414,0,7,4.368,FALSE
77,97.288,36.271,0,6,5.068,FALSE
64,96.959,36.375,0,6,4.472,FALSE
80,97.298,36.339,0,4,4.618,FALSE
62,96.966,36.377,0,5,4.568,FALSE
78,97.635,36.503,0,4,4.94,FALSE
70,97.384,36.532,0,3,3.411,FALSE
63,96.790,36.225,0,3,2.891,FALSE
64,97.023,36.225,0,5,4.592,FALSE
60,96.631,36.455,0,5,4.403,FALSE
78,97.352,36.218,0,4,3.328,FALSE
70,96.803,36.364,0,6,4.154,FALSE
68,97.293,36.54,0,3,3.247,TRUE
82,97.453,36.313,0,4,3.954,FALSE
67,96.860,36.616,0,5,5.075,FALSE
73,97.020,36.254,0,2,2.156,FALSE
66,97.461,36.36,0,10,5.988,TRUE
62,96.994,36.551,0,3,3.326,FALSE
66,97.000,36.154,0,6,6.24,FALSE
73,97.260,36.446,0,6,4.142,FALSE
80,97.078,36.413,0,5,4.107,FALSE
68,96.912,36.391,0,6,4.647,FALSE
80,97.580,36.483,0,6,2.533,TRUE
70,97.122,36.286,0,3,4.271,TRUE
70,97.143,36.484,0,5,3.782,FALSE
69,96.995,36.37,0,5,5.408,FALSE
72,97.066,36.452,0,4,2.409,FALSE
80,97.292,36.187,0,9,7.324,FALSE
69,96.715,36.441,0,4,5.49,TRUE
68,97.400,36.543,0,6,3.469,FALSE
71,97.046,36.074,0,2,4.433,TRUE
77,97.115,36.319,0,6,5.464,FALSE
70,97.201,36.511,0,4,6.402,FALSE
75,97.126,36.385,0,4,4.131,FALSE
58,96.810,36.273,0,4,4.214,FALSE
70,96.970,36.638,0,8,5.937,FALSE
80,97.500,36.498,0,4,2.09,FALSE
73,96.930,36.354,0,8,4.827,FALSE
61,96.785,36.453,0,5,4.008,TRUE
77,97.340,36.372,0,5,6.784,FALSE
78,97.323,36.417,0,2,2.764,FALSE
74,97.207,36.401,0,6,4.436,FALSE
65,97.077,36.407,0,2,3.648,TRUE
67,97.174,36.575,0,2,4.53,TRUE
73,97.121,36.452,0,3,3.732,TRUE
69,97.061,36.478,0,5,6.851,FALSE
83,97.728,36.278,0,6,3.168,FALSE
64,96.649,36.427,0,5,3.796,FALSE
67,96.966,36.48,0,3,3.756,FALSE
70,96.757,36.586,0,5,4.155,FALSE
70,97.032,36.336,0,5,3.429,TRUE
76,97.380,36.372,0,5,5.835,FALSE
68,96.963,36.39,0,6,4.417,TRUE
78,97.266,36.579,0,5,4.318,FALSE
74,97.107,36.535,0,3,3.571,FALSE
77,97.463,36.343,0,5,5.889,FALSE
80,97.715,36.472,0,4,6.524,FALSE
84,97.682,36.334,0,2,2.487,FALSE
66,96.818,36.284,0,5,4.596,FALSE
67,96.884,36.529,0,7,4.73,FALSE
73,97.042,36.594,0,4,4.281,FALSE
78,97.673,36.411,0,4,4.943,FALSE
71,97.099,36.426,0,4,5.18,TRUE
75,97.280,36.394,0,5,4.003,FALSE
68,97.386,36.468,0,5,5.294,FALSE
67,96.994,36.596,0,7,4.218,FALSE
70,97.026,36.545,0,5,4.931,FALSE
62,97.064,36.356,0,3,5.011,FALSE
74,97.608,36.489,0,5,6.414,FALSE
73,96.888,36.209,0,8,5.826,FALSE
76,97.195,36.415,0,5,3.497,FALSE
67,96.831,36.492,0,3,3.287,FALSE
61,97.120,36.389,0,4,5.124,TRUE
73,97.169,36.409,0,5,7.162,TRUE
71,97.250,36.474,0,4,4.937,TRUE
77,97.385,36.393,0,6,3.322,FALSE
71,96.971,36.31,0,5,4.474,FALSE
68,97.292,36.384,0,5,3.013,FALSE
66,97.224,36.31,0,4,4.762,TRUE
75,97.374,36.443,0,6,4.443,FALSE
66,96.882,36.467,0,6,4.87,FALSE
69,97.063,36.213,0,6,3.345,FALSE
78,97.113,36.376,0,7,6.127,FALSE
74,97.334,36.413,0,3,3.555,FALSE
70,96.694,36.425,0,4,3.819,TRUE
73,97.063,36.258,0,3,5.069,FALSE
72,97.421,36.402,0,4,4.396,FALSE
67,97.057,36.512,0,2,3.363,FALSE
77,97.610,36.269,0,4,2.751,FALSE
76,97.387,36.259,0,4,4.692,FALSE
73,97.066,36.407,0,7,5.538,FALSE
63,96.762,36.323,0,5,6.278,FALSE
72,97.191,36.368,0,3,5.384,FALSE
64,96.842,36.478,0,6,4.029,FALSE
67,97.235,36.261,0,3,3.676,TRUE
64,96.835,36.217,0,6,2.854,FALSE
72,97.064,36.489,0,3,3.642,TRUE
62,96.652,36.238,0,6,4.868,FALSE
68,97.316,36.324,0,6,4.4,FALSE
72,97.458,36.451,0,5,5.811,FALSE
69,96.979,36.453,0,4,3.682,FALSE
74,97.289,36.36,0,4,4.978,FALSE
73,97.124,36.592,0,3,5.03,FALSE
73,97.239,36.549,0,6,5.448,TRUE
71,97.190,36.383,0,4,4.268,FALSE
71,97.234,36.504,0,5,2.264,FALSE
65,97.034,36.286,0,4,5.321,FALSE
71,97.143,36.457,0,5,3.342,TRUE
68,97.066,36.422,0,6,5.939,TRUE
63,97.069,36.354,0,5,5.617,TRUE
70,96.974,36.44,0,9,6.812,TRUE
72,97.436,36.365,0,5,5.675,FALSE
82,97.269,36.395,0,2,3.551,FALSE
70,97.267,36.463,0,3,4.461,FALSE
67,97.329,36.558,0,6,5.552,FALSE
67,96.998,36.453,0,7,3.823,FALSE
71,97.281,36.125,0,9,5.321,FALSE
72,97.108,36.4,0,6,4.734,FALSE
71,96.998,36.46,0,7,5.773,TRUE
63,97.130,36.325,0,4,4.25,TRUE
67,97.075,36.456,0,5,5.082,FALSE
76,97.114,36.495,0,4,2.686,FALSE
68,97.123,36.541,0,3,3.46,FALSE
68,96.963,36.344,0,5,5.255,FALSE
77,97.383,36.345,0,4,4.301,FALSE
68,97.089,36.443,0,5,5.3,FALSE
68,96.986,36.577,0,2,6.074,FALSE
66,96.932,36.545,0,6,4.495,TRUE
74,97.315,36.306,0,6,6.043,FALSE
65,96.976,36.407,0,4,5.198,FALSE
56,96.576,36.158,0,5,5.273,FALSE
67,96.787,36.348,0,5,3.754,FALSE
72,97.029,36.368,0,8,4.599,FALSE
70,97.333,36.44,0,2,4.335,FALSE
66,97.172,36.315,0,6,4.371,FALSE
70,96.829,36.273,0,3,4.754,FALSE
67,97.312,36.276,0,3,2.591,TRUE
63,96.863,36.366,0,3,6.493,FALSE
74,97.392,36.442,0,6,4.24,FALSE
57,96.923,36.353,0,4,4.154,FALSE
61,96.784,36.399,0,2,0.962,TRUE
61,96.773,36.386,0,5,5.86,FALSE
68,97.027,36.277,0,4,3.471,FALSE
75,97.424,36.456,0,7,5.032,FALSE
67,97.031,36.471,0,3,3.659,FALSE
65,97.077,36.361,0,3,4.139,FALSE
72,97.302,36.503,0,4,6.549,FALSE
62,96.755,36.448,0,5,4.501,FALSE
73,97.019,36.372,0,4,3.08,FALSE
74,97.295,36.388,0,4,4.978,FALSE
63,96.937,36.351,0,7,5.915,TRUE
62,96.716,36.767,0,7,4.091,FALSE
66,97.306,36.767,0,7,6.181,TRUE
79,97.437,36.482,0,8,5.691,FALSE
74,97.222,36.747,0,8,6.88,FALSE
67,97.070,36.604,0,7,3.283,FALSE
70,97.208,36.612,0,9,5.751,TRUE
71,96.965,36.719,0,7,6.473,FALSE
76,97.382,36.504,0,5,3.56,FALSE
70,96.962,36.677,0,7,4.675,TRUE
63,96.869,36.445,0,10,4.955,FALSE
57,96.955,36.636,0,9,5.912,FALSE
79,97.136,36.64,0,5,3.513,FALSE
72,97.098,36.59,0,6,4.198,FALSE
68,96.716,36.391,0,12,8.309,FALSE
74,97.380,36.733,0,8,7.379,FALSE
82,97.505,36.739,0,6,3.608,FALSE
75,97.052,36.587,0,4,5.955,FALSE
69,97.159,36.503,0,7,6.035,FALSE
67,97.184,36.838,0,6,5.327,FALSE
77,97.421,36.5,0,6,4.341,TRUE
73,97.370,36.763,0,4,2.711,TRUE
54,96.756,36.757,0,6,4.402,FALSE
66,97.007,36.54,0,8,5.317,FALSE
71,97.218,36.635,0,7,5.767,TRUE
77,97.602,36.702,0,5,4.355,FALSE
76,97.170,36.474,0,10,5.961,FALSE
79,97.384,36.75,0,6,4.104,FALSE
62,96.925,36.582,0,8,4.151,FALSE
65,96.724,36.659,0,9,7.388,FALSE
79,97.271,36.703,0,6,4.688,FALSE
69,97.185,36.461,0,5,4.974,TRUE
77,97.301,36.639,0,8,4.247,FALSE
69,97.172,36.706,0,4,4.215,FALSE
63,96.914,36.672,0,7,4.156,FALSE
68,96.804,36.647,0,7,6.415,FALSE
76,97.497,36.58,0,11,6.195,TRUE
70,97.037,36.642,0,9,5.679,FALSE
69,97.009,36.741,0,8,4.761,FALSE
60,96.812,36.66,0,7,4.661,FALSE
78,97.662,36.512,0,5,6.045,FALSE
73,97.019,36.757,0,6,6.692,FALSE
70,97.274,36.488,0,9,5.594,FALSE
73,97.391,36.706,0,7,5.29,FALSE
73,97.354,36.667,0,7,4.53,FALSE
72,97.075,36.689,0,9,4.255,FALSE
74,97.092,36.587,0,11,5.441,FALSE
58,96.919,36.585,0,11,6.789,FALSE
79,97.562,36.732,0,6,5.228,FALSE
70,97.055,36.657,0,7,5.573,FALSE
72,96.763,36.54,0,6,6.217,FALSE
75,97.063,36.559,0,8,4.354,FALSE
71,97.271,36.483,0,5,4.502,TRUE
65,96.944,36.529,0,5,6.443,FALSE
70,97.011,36.63,0,11,8.16,FALSE
78,97.694,36.287,0,6,5.176,FALSE
75,97.243,36.691,0,7,4.58,FALSE
72,97.180,36.525,0,5,3.955,FALSE
75,97.349,36.455,0,4,3.947,FALSE
66,97.170,36.596,0,7,4.82,FALSE
72,97.184,36.755,0,9,5.475,FALSE
76,97.567,36.722,0,5,5.746,FALSE
68,97.231,36.566,0,8,4.586,FALSE
70,97.139,36.546,0,5,2.601,FALSE
74,97.162,36.75,0,6,5.281,FALSE
64,96.718,36.548,0,10,5.231,FALSE
76,96.948,36.53,0,9,4.577,FALSE
64,97.064,36.709,0,12,6.384,TRUE
70,97.187,36.609,0,6,5.434,FALSE
67,97.085,36.493,0,4,3.469,FALSE
73,97.214,36.687,0,8,5.724,TRUE
75,97.220,36.573,0,5,3.489,FALSE
72,97.344,36.582,0,11,6.802,FALSE
73,97.001,36.618,0,10,5.823,FALSE
69,96.987,36.466,0,9,7.109,TRUE
87,97.687,36.504,0,8,4.438,FALSE
67,97.264,36.546,0,5,4.291,FALSE
73,97.432,36.619,0,6,5.416,FALSE
76,97.377,36.57,0,8,5.783,FALSE
72,97.511,36.602,0,6,4.847,FALSE
70,97.421,36.606,0,6,4.637,FALSE
81,97.125,36.555,0,8,7.275,FALSE
72,97.220,36.722,0,4,3.847,FALSE
72,97.134,36.604,0,6,4.713,FALSE
74,97.573,36.642,0,8,6.359,FALSE
75,97.272,36.505,0,4,4.301,TRUE
78,97.502,36.57,0,4,0.267,FALSE
66,96.901,36.523,0,6,5.484,FALSE
74,97.092,36.765,0,5,3.047,FALSE
75,97.148,36.392,0,7,5.918,FALSE
64,96.792,36.558,0,9,7.782,TRUE
69,97.207,36.707,0,6,5.107,FALSE
67,97.193,36.524,0,5,4.123,FALSE
60,96.849,36.817,0,7,3.445,TRUE
79,97.399,36.619,0,6,4.281,FALSE
73,97.360,36.454,0,3,4.496,FALSE
69,96.975,36.499,0,6,7.392,FALSE
71,97.257,36.463,0,5,4.678,TRUE
74,97.254,36.552,0,5,6.306,FALSE
63,96.971,36.614,0,9,7.814,FALSE
66,96.883,36.699,0,8,4.986,FALSE
73,97.236,36.552,0,10,7.379,FALSE
73,97.113,36.742,0,8,3.613,FALSE
80,97.308,36.577,0,3,4.811,TRUE
72,97.187,36.573,0,8,5.346,TRUE
63,97.005,36.54,0,5,3.939,FALSE
73,97.175,36.609,0,11,8.306,FALSE
79,97.596,36.777,0,5,6.498,FALSE
68,97.237,36.622,0,5,3.327,FALSE
67,97.090,36.664,0,9,6.367,FALSE
69,97.295,36.681,0,8,5.953,FALSE
69,97.339,36.488,0,7,4.623,FALSE
68,97.126,36.493,0,9,5.151,FALSE
69,97.283,36.569,0,9,5.256,FALSE
75,97.258,36.597,0,8,4.015,FALSE
62,96.899,36.569,0,10,5.694,FALSE
72,97.224,36.59,0,8,5.943,FALSE
64,96.753,36.643,0,10,5.25,FALSE
65,96.845,36.693,0,7,7.469,FALSE
71,97.444,36.669,0,11,4.489,FALSE
72,97.278,36.674,0,10,6.027,FALSE
73,97.092,36.52,0,11,4.91,FALSE
68,97.139,36.558,0,6,4.446,FALSE
74,97.396,36.745,0,7,4.893,FALSE
75,96.899,36.601,0,5,5.075,FALSE
66,97.227,36.621,0,8,5.498,FALSE
79,97.679,36.722,0,4,3.225,FALSE
49,96.116,36.795,0,6,4.922,FALSE
73,97.127,36.525,0,4,4.132,FALSE
65,97.011,36.742,0,9,7.202,TRUE
69,97.252,36.496,0,4,5.379,TRUE
74,97.319,36.514,0,5,5.508,FALSE
64,97.280,36.676,0,8,5.031,FALSE
55,96.647,36.715,0,6,6.801,TRUE
79,97.537,36.616,0,5,3.529,FALSE
72,97.199,36.457,0,5,6.476,FALSE
66,97.063,36.621,0,7,4.836,FALSE
66,97.015,36.651,0,6,5.855,FALSE
74,97.290,36.532,0,9,5.419,FALSE
70,96.995,36.861,0,12,5.66,TRUE
71,96.837,36.538,0,7,5.391,FALSE
61,96.792,36.606,0,10,5.751,TRUE
68,97.083,36.533,0,5,3.299,FALSE
70,97.107,36.639,0,6,3.605,TRUE
83,97.357,36.545,0,7,6.063,FALSE
68,97.194,36.67,0,8,4.26,FALSE
58,96.620,36.864,0,9,5.463,TRUE
72,97.437,36.617,0,5,3.783,FALSE
62,96.980,36.664,0,7,6.446,FALSE
61,97.032,36.632,0,12,5.277,FALSE
60,96.987,36.521,0,8,6.548,FALSE
63,96.880,36.764,0,10,5.333,TRUE
57,96.806,36.592,0,6,5.474,FALSE
68,97.178,36.623,0,8,5.489,FALSE
72,97.249,36.562,0,8,5.376,FALSE
79,97.195,36.427,0,7,4.879,FALSE
67,97.027,36.56,0,7,6.117,TRUE
70,97.276,36.438,0,5,4.849,FALSE
67,97.365,36.61,0,9,5.868,FALSE
64,96.643,36.508,0,4,3.389,FALSE
75,97.411,36.564,0,5,6.879,TRUE
67,96.824,36.478,0,4,4.813,TRUE
76,97.250,36.665,0,8,5.781,FALSE
67,97.370,36.468,0,10,6.251,FALSE
81,97.655,36.775,0,7,6.582,FALSE
60,96.879,36.474,0,7,5.113,FALSE
66,97.176,36.518,0,8,5.611,FALSE
66,97.094,36.624,0,7,4.795,TRUE
72,97.268,36.699,0,7,6.207,FALSE
80,97.443,36.813,0,7,5.152,FALSE
76,97.485,36.72,0,7,5.058,FALSE
65,97.174,36.478,0,8,5.193,FALSE
75,97.189,36.682,0,7,3.939,FALSE
70,97.208,36.418,0,8,4.803,FALSE
64,96.697,36.491,0,7,5.616,TRUE
76,97.012,36.709,0,5,3.522,FALSE
73,97.198,36.77,0,6,3.091,FALSE
73,97.207,36.764,0,7,4.92,FALSE
65,96.995,36.537,0,7,5.051,TRUE
66,96.730,36.468,0,9,5.517,FALSE
67,96.964,36.498,0,7,4.724,FALSE
66,96.888,36.341,0,4,3.398,TRUE
79,97.754,36.647,0,7,5.227,FALSE
80,97.367,36.532,0,5,4.381,FALSE
70,97.014,36.691,0,6,4.584,FALSE
69,97.456,36.53,0,8,5.013,TRUE
69,96.972,36.538,0,9,4.792,FALSE
73,97.245,36.665,0,6,4.491,FALSE
69,97.044,36.391,0,7,4.272,FALSE
62,96.998,36.643,0,6,5.307,FALSE
67,97.038,36.673,0,9,6.846,FALSE
56,96.498,36.654,0,7,5.143,FALSE
70,97.359,36.515,0,8,4.258,FALSE
70,97.365,36.709,0,9,2.844,FALSE
68,97.224,36.642,0,9,2.718,FALSE
78,97.176,36.488,0,6,3.263,FALSE
77,97.607,36.586,0,5,4.105,FALSE
79,97.381,36.842,0,7,4.674,FALSE
71,97.003,36.621,0,4,4.44,TRUE
70,96.861,36.538,0,7,5.636,FALSE
71,97.281,36.663,0,4,5.469,FALSE
67,97.338,36.554,0,8,5.17,TRUE
67,96.913,36.774,0,10,4.975,TRUE
78,97.157,36.57,0,5,4.35,FALSE
63,96.792,36.545,0,8,6.009,FALSE
74,97.391,36.685,0,6,4.558,FALSE
69,96.807,36.561,0,6,4.474,TRUE
71,97.173,36.734,0,5,2.263,TRUE
69,97.187,36.587,0,7,5.898,TRUE
69,97.120,36.568,0,5,2.082,FALSE
65,96.835,36.546,0,9,5.666,FALSE
66,96.868,36.603,0,3,5.386,TRUE
74,97.258,36.526,0,7,5.213,FALSE
57,96.563,36.641,0,10,6.829,FALSE
56,96.621,36.564,0,10,6.356,FALSE
66,96.897,36.465,0,6,3.41,TRUE
68,97.152,36.619,0,8,5.412,FALSE
59,96.891,36.439,0,4,4.794,FALSE
63,97.091,36.498,0,6,5.217,FALSE
70,97.269,36.566,0,8,5.603,FALSE
67,97.277,36.745,0,6,3.183,FALSE
64,96.979,36.677,0,8,4.058,TRUE
80,97.499,36.692,0,10,6.623,FALSE
75,97.365,36.596,0,10,3.132,FALSE
70,97.503,36.552,0,8,3.492,TRUE
81,97.445,36.633,0,8,5.877,FALSE
59,96.725,36.638,0,7,5.89,FALSE
67,97.267,36.611,0,10,5.355,TRUE
73,97.418,36.463,0,6,3.593,TRUE
71,97.305,36.338,0,5,4.567,TRUE
60,96.549,36.569,0,9,7.288,FALSE
62,96.937,36.415,0,9,6.559,FALSE
72,97.065,36.545,0,10,5.822,FALSE
83,97.572,36.426,0,8,5.903,FALSE
64,97.137,36.594,0,6,1.431,FALSE
71,97.376,36.62,0,7,4.13,FALSE
70,97.034,36.645,0,9,4.352,FALSE
69,97.027,36.748,0,5,4.009,FALSE
69,97.166,36.715,0,5,3.824,FALSE
79,97.657,36.582,0,5,5.748,FALSE
73,97.174,36.455,0,3,4.722,FALSE
70,97.248,36.696,0,8,4.493,FALSE
65,96.968,36.672,0,6,6.7,FALSE
76,97.537,36.553,0,9,4.855,FALSE
73,97.097,36.584,0,5,6.953,FALSE
75,97.348,36.759,0,8,5.862,FALSE
85,97.469,36.789,0,10,5.215,FALSE
64,96.895,36.604,0,9,5.739,FALSE
69,97.085,36.6,0,7,4.128,FALSE
69,96.849,36.723,0,9,5.985,FALSE
74,97.218,36.618,0,5,4.408,FALSE
72,97.355,36.839,0,9,5.841,TRUE
81,97.599,36.568,0,7,4.478,FALSE
68,97.348,36.557,0,7,5.069,TRUE
75,97.390,36.491,0,6,2.625,FALSE
70,97.285,36.445,0,7,4.986,FALSE
63,97.052,36.538,0,7,4.226,FALSE
69,97.154,36.672,0,11,7.208,FALSE
75,97.223,36.598,0,10,6.721,FALSE
66,96.693,36.561,0,9,5.755,TRUE
63,96.733,36.62,0,7,4.946,FALSE
70,97.232,36.616,0,5,6.016,FALSE
70,97.222,36.501,0,7,7.018,FALSE
76,97.170,36.678,0,7,2.456,TRUE
64,96.880,36.712,0,8,4.171,TRUE
83,97.248,36.59,0,6,3.643,FALSE
64,97.099,36.552,0,8,4.632,TRUE
80,97.318,36.502,0,6,4.693,FALSE
64,96.720,36.539,0,5,4.267,FALSE
75,97.330,36.734,0,5,5.236,FALSE
73,97.234,36.758,0,6,4.533,TRUE
77,97.440,36.495,0,9,4.349,FALSE
62,96.752,36.592,0,6,7.607,TRUE
70,97.167,36.631,0,7,3.559,TRUE
66,96.982,36.703,0,8,4.622,FALSE
72,97.084,36.808,0,4,4.269,FALSE
59,96.604,36.623,0,7,4.411,FALSE
65,97.083,36.48,0,10,5.191,TRUE
58,96.875,36.56,0,6,4.502,FALSE
72,97.148,36.599,0,6,2.989,FALSE
73,97.072,36.651,0,9,7.442,FALSE
78,97.309,36.784,0,6,5.634,FALSE
68,96.950,36.508,0,6,5.091,TRUE
61,96.804,36.525,0,10,7.215,FALSE
78,97.507,36.616,0,6,4.253,FALSE
61,96.973,36.541,0,10,7.509,FALSE
69,97.068,36.594,0,5,4.596,FALSE
62,96.883,36.711,0,6,3.328,FALSE
61,97.016,36.775,0,9,5.059,FALSE
73,97.306,36.751,0,5,5.524,TRUE
68,97.082,36.373,0,5,3.085,FALSE
75,97.320,36.716,0,8,6.581,FALSE
62,96.742,36.624,0,7,5.955,FALSE
69,96.842,36.654,0,8,5.44,FALSE
86,97.886,36.419,0,5,4.948,FALSE
76,97.181,36.628,0,9,6.984,FALSE
72,96.815,36.64,0,9,5.302,FALSE
78,97.256,36.626,0,6,5.845,FALSE
65,96.948,36.642,0,8,7.223,FALSE
64,96.714,36.564,0,7,3.884,FALSE
61,96.774,36.61,0,5,4.627,TRUE
61,96.572,36.822,0,6,5.209,FALSE
76,97.429,36.612,0,5,4.424,FALSE
73,97.224,36.668,0,7,4.915,TRUE
69,96.763,36.583,0,8,4.778,FALSE
66,97.401,36.421,0,7,3.866,FALSE
69,96.680,36.483,0,5,4.162,FALSE
48,96.393,36.565,0,5,3.213,FALSE
68,97.052,36.532,0,6,4.111,TRUE
74,96.960,36.598,0,7,4.891,FALSE
70,97.100,36.566,0,4,5.984,FALSE
66,96.984,36.385,0,7,4.62,TRUE
71,97.291,36.525,0,4,3.831,FALSE
61,96.640,36.736,0,11,6.087,TRUE
63,96.638,36.507,0,7,3.435,FALSE
68,97.348,36.434,0,6,6.204,TRUE
71,97.082,36.62,0,7,2.201,FALSE
76,97.336,36.486,0,3,3.03,FALSE
70,96.685,36.547,0,7,4.973,TRUE
77,97.422,36.518,0,4,3.184,TRUE
70,97.116,36.649,0,8,5.867,FALSE
73,97.093,36.684,0,6,5.261,FALSE
74,97.215,36.52,0,7,3.038,FALSE
74,97.145,36.521,0,4,3.723,FALSE
73,97.057,36.642,0,8,7.935,FALSE
74,97.356,36.695,0,8,5.077,FALSE
73,97.179,36.49,0,8,4.66,FALSE
78,97.621,36.679,0,5,3.191,TRUE
69,97.000,36.462,0,7,6.436,FALSE
69,96.762,36.482,0,12,6.606,FALSE
65,96.847,36.385,0,8,6.149,FALSE
67,97.041,36.399,0,7,6.998,TRUE
68,96.902,36.513,0,6,4.303,TRUE
59,96.260,36.498,0,6,4.268,FALSE
69,97.191,36.674,0,8,6.212,TRUE
69,97.076,36.445,0,7,5.375,TRUE
60,96.641,36.533,0,6,3.099,TRUE
74,97.347,36.559,0,9,6.586,FALSE
76,97.434,36.566,0,8,6.208,TRUE
78,97.376,36.445,0,5,6.364,TRUE
61,97.149,36.568,0,9,4.802,TRUE
74,97.227,36.584,0,4,0.767,TRUE
67,97.000,36.462,0,5,4.814,FALSE
71,97.417,36.537,0,6,6.039,FALSE
73,97.136,36.662,0,9,4.978,TRUE
67,96.989,36.777,0,6,5.617,FALSE
77,97.589,36.621,0,5,5.785,FALSE
79,97.824,36.501,0,9,6.315,FALSE
