ID,상호명,포장,예약,주소,평균가격,최소가격,최대가격
327434030,이디야커피 한강공원로점,0,0,서울 마포구 망원로 21,3460,2900,3800
365735446,육값하네,0,0,서울 마포구 양화로6길 94,14800,12000,17000
357494920,금복족발,1,0,서울 마포구 삼개로3길 6-3,31000,28000,34000
297158363,무월식탁,1,0,서울 마포구 어울마당로 44,11200,10000,12000
448726194,라그릴리아 홍대점,0,1,서울 마포구 양화로 161,11500,4900,16900
292131610,비츠비츠 홍대점,0,1,서울 마포구 어울마당로 120,16240,7000,21800
369677019,봉할매김치찌개,0,0,서울 마포구 월드컵북로 402,7000,7000,7000
366685585,고향전,0,0,서울 마포구 월드컵로31길 7,16400,7000,25000
348802457,베트남이랑,0,0,서울 마포구 월드컵북로2길 97,8800,5000,20000
450290412,풍어,0,0,서울 마포구 월드컵북로42나길 24,33600,8000,60000
453165138,느린마을멘토,0,0,서울 마포구 와우산로21길 31-10,NULL,NULL,NULL
334983357,보쌈한상,0,0,서울 마포구 토정로37길 46,7000,7000,7000
332385350,틸리셔스,0,0,서울 마포구 잔다리로 30-32,4960,4500,5500
391463659,훌라훌라,0,0,서울 마포구 희우정로10길 4,10500,6000,12500
440017304,연남윤카페,0,0,서울 마포구 동교로 242-6,6200,5000,6800
446156850,연우김밥 서강점,0,0,서울 마포구 광성로 42,3800,3000,4000
460261321,라오삐약,0,0,서울 마포구 희우정로10길 5,9800,8000,12000
406279847,아티스타,0,0,서울 마포구 신수로 35,4400,2900,5900
390622153,탑퓨전포차,0,0,서울 마포구 양화로 177-1,13300,12000,15000
359754904,73명품도야지,0,0,서울 마포구 와우산로3길 16,13800,13000,15000
398689412,연남곱창타운,0,0,서울 마포구 동교로 236,21740,19900,25000
435252512,조선육회,0,0,서울 마포구 마포대로 186-9,15200,7000,28000
429455485,젬블리스,0,0,서울 마포구 광성로 17,4000,3500,4500
456645096,의정부부대찌개,0,0,서울 마포구 마포대로 49,3800,1000,7000
284497846,김덕후의차돌조 본점,0,0,서울 마포구 와우산로29길 44,10500,7900,19900
299343048,하오하오,1,0,서울 마포구 방울내로7길 6,6000,5000,7000
297436390,북치는돼지,0,0,서울 마포구 양화로19길 22-8,NULL,NULL,NULL
343259329,한국인의 술상,0,0,서울 마포구 양화로3길 21,31500,28000,35000
439666273,디어쿠키,0,0,서울 마포구 토정로 27-1,3500,3000,4000
355750774,마코토참치,1,0,서울 마포구 도화길 14,72000,38000,120000
438356658,섬마을초밥,0,0,서울 마포구 어울마당로 51-1,12600,8000,20000
411966209,펍수니스,0,0,서울 마포구 독막로19길 42-12,26800,16000,35000
338405512,미즈컨테이너 홍대점,0,1,서울 마포구 와우산로18길 32,18125,15300,23000
446042044,포로이 합정점,0,0,서울 마포구 월드컵로1길 14,18500,7000,30000
344591978,히메지,0,0,서울 마포구 성미산로 198,6600,5000,8500
313241250,육몽,0,1,서울 마포구 양화로16길 19,13700,11900,17900
314780072,일포베트남쌀국수,1,0,서울 마포구 성암로13길 28,8500,7500,10000
314774704,노리터플레이스,0,0,서울 마포구 독막로5길 5,NULL,NULL,NULL
317914796,회생식당,0,0,서울 마포구 와우산로29바길 11-3,10200,8000,13000
481514820,뉴타운,0,0,서울 서대문구 연세로12길 27,14300,8900,18900
620146107,가화만사성,1,0,서울 서대문구 연세로5가길 1,12600,6500,28000
634771878,타이스토리,0,0,서울 서대문구 이화여대5길 2,9560,7900,13000
647250695,The 포차,0,0,서울 서대문구 홍은중앙로 101-1,9900,9900,9900
478807103,북경 양꼬치,0,0,서울 서대문구 증가로29길 39,NULL,NULL,NULL
593715752,안방마님불고기백반,0,0,서울 서대문구 명물1길 2,2666.6667,1000,5000
500728162,이름없는파스타 이화여대점,1,0,서울 서대문구 이화여대7길 14,9000,7200,10900
522658978,타르타르 신촌점,0,0,서울 서대문구 연세로2길 3,15460,2700,36000
545902901,가이오국수 홍제점,0,0,서울 서대문구 통일로37길 15,5400,4500,6000
639777033,와이베를린,0,0,서울 서대문구 홍연길 67,5750,4000,10000
509810032,생고기제작소 북가좌점,0,0,서울 서대문구 응암로 61,12540,1000,22900
599678874,장어세상,0,0,서울 서대문구 수색로10길 13,36600,20000,59000
557731985,감나무집,0,0,서울 서대문구 독립문로8길 6-3,NULL,NULL,NULL
555809213,꽃길포차,0,0,서울 마포구 양화로16길 18,22800,22800,22800
608423577,야관문,0,0,서울 마포구 양화로6길 76,77400,12000,155000
598681957,피슈마라홍탕 상암점,0,0,서울 마포구 매봉산로 80,8840,2000,16000
473356417,비어스탭,0,0,서울 마포구 고산2길 8,16500,16500,16500
513947035,구이마당 망원점,0,0,서울 마포구 망원로 5,13400,11000,16000
575054512,미미방,0,0,서울 마포구 월드컵북로5길 21,9333.3333,6000,14000
488055128,이차돌 홍대점,0,0,서울 마포구 잔다리로6길 36,8700,2900,12900
560594577,빠리쌀롱,0,0,서울 마포구 토정로 12-7,23400,16000,28000
587180539,맛송송면집,0,0,서울 마포구 양화로 156,7600,7000,8500
618149274,이모집식당,0,0,서울 마포구 마포대로 196,6000,6000,6000
577694730,미가,0,0,서울 마포구 마포대로11길 25-17,8000,8000,8000
523788050,보승회관,0,0,서울 마포구 어울마당로 131,9100,8000,12500
644258758,용까쓰,1,0,서울 마포구 도화길 33,10200,9000,12000
613248866,상암해물,0,0,서울 마포구 월드컵북로42다길 28,43800,0,69000
463210398,오리도시,0,0,서울 마포구 만리재옛길 56,39800,30000,55000
538130446,구운,0,0,서울 마포구 포은로 109,17000,7000,29000
565500626,서교동노가리,0,0,서울 마포구 와우산로35길 53,3000,2000,4000
579655219,넉탐,0,0,서울 마포구 양화로1길 25,18200,15000,22000
546065192,모연,0,0,서울 마포구 토정로 318,33200,15000,56000
550143427,레트로게임바,0,0,서울 마포구 잔다리로 7,4000,4000,4000
615201494,모리타,0,0,서울 마포구 월드컵북로44길 49,17500,10000,25000
495565440,올드스타,0,0,서울 마포구 월드컵로23길 19,21600,15000,33000
464043972,경성상회,0,0,서울 마포구 도화4길 11,5800,0,29000
639598131,서강노가리,0,0,서울 마포구 광성로6길 14,2000,2000,2000
625659961,불타는형제들 본점,1,0,서울 마포구 월드컵로25길 26,NULL,NULL,NULL
619857852,바라던바,0,0,서울 마포구 와우산로11길 9-3,13800,8000,18000
625311806,감성타코합정점,0,1,서울 마포구 월드컵로3길 14,38000,38000,38000
468898817,남자식탁,0,0,서울 마포구 월드컵로3길 31-8,22600,16000,27000
572367804,베란다컵케익,0,0,서울 마포구 동교로38길 27-14,5100,4500,6000
463381259,선향정샤브샤브,0,0,서울 마포구 마포대로 109,10250,9500,11000
517948957,련남면옥,0,0,서울 마포구 성미산로 190-4,10600,9000,14000
638576489,홍대공간나누기,0,0,서울 마포구 와우산로29길 40-18,22500,20000,25000
566516256,베란다,0,0,서울 마포구 월드컵로 120,19200,15000,28000
624439861,미야자키상점,0,0,서울 마포구 연희로1길 29,0,0,0
577228970,은성순대국,0,0,서울 마포구 굴레방로9길 44,9500,1000,15000
644460860,화포식당 홍대합정점,0,0,서울 마포구 독막로3길 25,13600,13000,14000
647358804,죠기,0,0,서울 마포구 월드컵북로 402,6260,5900,6500
545816862,행복한식당,0,0,서울 마포구 신촌로28가길 19,NULL,NULL,NULL
493700746,청춘소고기,0,0,서울 마포구 월드컵북로48길 28-5,13000,7000,19000
487077432,살롱드도화,0,0,서울 마포구 마포대로4길 43,NULL,NULL,NULL
587463776,차우스시,1,0,서울 마포구 와우산로15길 37,14600,10000,20000
543984896,치킨주막 도화점,0,0,서울 마포구 도화길 47-2,17600,15000,25000
524840978,강촌숯불닭갈비,0,0,서울 마포구 월드컵로 105,12000,12000,12000
588306344,정성한줄 아현점,0,0,서울 마포구 마포대로 195,3920,3200,4200
543015182,마시타야,0,0,서울 마포구 와우산로29라길 26,9250,9000,10000
504334420,망원슈퍼,0,0,서울 마포구 월드컵로19길 18,11800,10000,15000
461739517,보르도24시피자치킨 홍대점,1,0,서울 마포구 창전로 45,18900,18900,18900
636189929,홍대마라탕,0,0,서울 마포구 홍익로2길 43,1750,0,3000
621957730,마츠리 상암점,0,0,서울 마포구 월드컵북로 328-12,16800,15000,18000
775098255,하나,0,0,서울 서대문구 연세로7안길 46,9100,8500,10000
744998746,토리호람,0,0,서울 서대문구 연세로9길 32,13500,8000,16000
738794960,소반,0,0,서울 서대문구 거북골로 4,6000,6000,6000
841245408,마포구이마당 북가좌직영점,0,0,서울 서대문구 거북골로23길 2,10500,8000,12000
654850217,굿브라더스페이스 신촌센터,0,1,서울 서대문구 신촌역로 7,7100,6500,7500
773997030,씽씽,0,0,서울 서대문구 연희로10길 72,NULL,NULL,NULL
840094382,수작,0,0,서울 서대문구 연희로 261-36,NULL,NULL,NULL
677688527,남오토코 신촌점,0,0,서울 서대문구 연세로11길 5,40125,34000,50500
680770967,고기좋은날,1,0,서울 서대문구 모래내로15길 42,10600,7000,14000
726166929,무지개,0,0,서울 서대문구 증가로8길 8-1,7400,6000,13000
729580467,보헤미안PJ music pub,0,0,서울 서대문구 연세로7안길 25,5000,5000,5000
796217950,남양,0,0,서울 서대문구 충정로6안길 6-6,NULL,NULL,NULL
784032684,방콕반점,0,0,서울 서대문구 명물길 36-6,9000,9000,9000
760814735,화산공 꼬치집,0,0,서울 마포구 마포대로8길 9,16000,12000,20000
805927046,포레스트엠,0,0,서울 마포구 잔다리로 110,NULL,NULL,NULL
778485723,작가식당,0,0,서울 마포구 동교로27길 74,21000,11000,29000
747251290,프라이드치킨,0,0,서울 마포구 신촌로14길 5,NULL,NULL,NULL
656100319,바라티에,0,0,서울 마포구 연희로1길 23,20000,16000,26000
748301072,왔쏘 홍대점,0,0,서울 마포구 독막로7길 20,9475,1000,20900
830797546,중앙현관포차,0,0,서울 마포구 와우산로17길 24-4,17200,15000,19000
780970482,옹달샘 합정 고깃집,0,0,서울 마포구 독막로2길 12,31600,7000,55000
732407620,고이짱돈카츠,1,0,서울 마포구 백범로 38,8300,7500,8500
683753162,그레이허니로스터리,0,0,서울 마포구 삼개로1길 7,3660,3000,4300
776677720,삼미정,0,0,서울 마포구 만리재옛길 102,14000,14000,14000
655532560,안씨네닭강정,1,0,서울 마포구 백범로 109,10200,7000,16000
713525134,까를로스식당,0,1,서울 마포구 동교로38길 35,17400,15000,19000
830934035,홍대큰손정육점식당,0,0,서울 마포구 월드컵로3길 31,32666.6667,12000,48000
763171477,당인리극장,0,0,서울 마포구 양화로6길 21,18600,15000,22000
665645430,와우골,0,0,서울 마포구 신촌로14길 39,6600,6000,7000
661723045,마녀주방 홍대점,0,1,서울 마포구 와우산로21길 36-10,7500,4500,13500
823553950,이조명가왕족발보쌈,0,0,서울 마포구 마포대로16길 15,NULL,NULL,NULL
781300162,향원정,0,0,서울 마포구 양화로7길 28,21200,7000,26000
651250010,청춘감성쌀핫도그 연남점,0,0,서울 마포구 양화로23길 16-2,1620,1200,1800
728465455,위아투게더,0,0,서울 마포구 와우산로3길 16,26300,22900,34900
833811309,붕붕식당,0,0,서울 마포구 양화로1길 18,17000,9000,28000
736221103,스시다이,0,0,서울 마포구 월드컵북로 352-14,24600,9000,33000
761221028,싸리골,0,0,서울 마포구 홍익로5길 51,35400,22000,55000
750761196,장작집,0,0,서울 마포구 월드컵북로6길 19,21400,19000,22000
781300162,향원정,0,0,서울 마포구 양화로7길 28,21200,7000,26000
755979742,춘천신숯불닭갈비,0,0,서울 마포구 새창로 20-1,13200,12000,18000
737474956,라그릴리아 공덕점,0,1,서울 마포구 마포대로 92,14300,5900,26900
791989337,피기하우스,1,0,서울 마포구 희우정로10길 15,15200,7000,30000
686459208,메트로놈커피,0,0,서울 마포구 동교로46길 24-4,4800,4800,4800
686661729,얌샘김밥 마포역점,1,0,서울 마포구 큰우물로 53,6840,3200,8500
691910205,케이크원,0,0,서울 마포구 신촌로 160,2500,2500,2500
817154634,리틀파파포 상수점,0,0,서울 마포구 와우산로15길 33,9000,8000,10000
813275615,부산집,0,0,서울 마포구 양화로3길 25,19800,14000,28000
650033961,황소랑 홍대점,0,1,서울 마포구 와우산로29마길 23,60200,39000,93000
814482112,윤성용레스토랑,0,1,서울 마포구 연남로1길 22,11400,8000,14000
671583776,무침프로젝트 홍어무침,1,0,서울 마포구 망원로8길 26,8000,6000,10000
759820549,홍콩반점,1,0,서울 마포구 월드컵로1길 28,8000,7000,8500
793535986,긴자료코 본점,0,0,서울 마포구 홍익로2길 43,9800,6500,13000
814481697,오레노라멘 본점,0,0,서울 마포구 독막로6길 14,7600,2000,9000
751345286,주류식당,0,1,서울 마포구 월드컵로 120-1,25500,12000,38000
693053888,옹기골바베큐 합정점,0,0,서울 마포구 월드컵로1길 5,NULL,NULL,NULL
674179089,오복수산시장,0,0,서울 마포구 성미산로 195,19400,7000,25000
817221434,욜로양꼬치,1,0,서울 마포구 동교로 248,15000,12000,25000
771765252,강화통통생고기 성산동점,0,0,서울 마포구 월드컵로 144,10800,6000,13000
691127709,달인아저씨생국수,0,0,서울 마포구 홍익로 10,6100,5500,6500
735825462,히피히피셰이크,0,0,서울 마포구 양화로21길 21,NULL,NULL,NULL
747695095,토모다찌,0,0,서울 마포구 월드컵북로 361,NULL,NULL,NULL
780372237,한드드립,0,0,서울 마포구 포은로 80,3500,3500,3500
727858183,마포만두,0,0,서울 마포구 월드컵북로 396,3700,3500,4000
711703901,무릉도원2015,0,0,서울 마포구 월드컵로1길 38,26000,26000,26000
689198524,슈아브,0,0,서울 마포구 월드컵북로5가길 17,2966.6667,2300,3700
905623167,삼구포차 신촌점,0,0,서울 서대문구 연세로7안길 10,3900,3900,3900
886375920,김밥천국명지전문대점,0,0,서울 서대문구 가좌로 140,4200,2000,6000
919495042,아시안쿠진,0,0,서울 서대문구 수색로2길 30-6,10900,9500,14000
864066117,긴자료코 연희직영점,0,0,서울 서대문구 연희로12길 8,9800,6500,13000
885177838,라파토리아,1,1,서울 서대문구 명물길 14,13400,0,22500
851692816,완숙,0,0,서울 서대문구 명지대길 35,6700,3500,10000
983172457,꾸오레 베로,0,0,서울 서대문구 증가로10길 60-9,9600,9000,10000
974021550,스튜디오웝,0,0,서울 서대문구 성산로 539,4833.3333,3500,6000
992943954,금강산소한마리,0,0,서울 서대문구 응암로1길 13,47000,47000,47000
847623888,삼대냉면 홍제점,0,0,서울 서대문구 세무서1길 28,NULL,NULL,NULL
987292619,루이스번스,0,0,서울 서대문구 이화여대길 72-5,5750,5500,6000
903919866,가재울쭈꾸미,1,0,서울 서대문구 거북골로 59-5,24400,11000,32000
870961804,다모토리3,0,0,서울 서대문구 연세로7길 28-8,16000,16000,16000
976534460,찬이네,0,0,서울 서대문구 세검정로 54,NULL,NULL,NULL
878026011,닭꼬치브라더스,0,0,서울 서대문구 경기대로9길 5,NULL,NULL,NULL
851768888,카페 민,0,0,서울 서대문구 독립문로8안길 1,4000,3000,5000
1002406240,철스뮤직,0,0,서울 마포구 독막로 39,0,0,0
991760509,잉치킨 망원점,0,0,서울 마포구 월드컵로13길 27,11900,9500,16500
1003531135,프로그,0,0,서울 마포구 포은로 61,6500,0,13000
953704202,비금바다수산,0,0,서울 마포구 독막로 89,4000,0,10000
1000230488,마라텐샤,0,0,서울 마포구 어울마당로 113-1,3700,1000,9900
1000372323,라화쿵부,0,1,서울 마포구 월드컵로13길 70,1600,1600,1600
930475653,우주,0,0,서울 마포구 와우산로29길 30,14520,9900,24000
963900956,상수통,0,0,서울 마포구 독막로18길 12,9500,8000,13000
993406814,이치젠,0,0,서울 마포구 포은로 109,10200,3000,15000
894635738,김효식당,0,0,서울 마포구 연남로11길 52,21000,21000,21000
980953732,건어물라운지,0,0,서울 마포구 포은로 105,3000,3000,3000
879654331,서노스시,1,0,서울 마포구 성산로2길 63,17800,8000,33000
938856924,청명가,0,1,서울 마포구 월드컵로36길 14,40600,14000,49000
870417717,키싸,0,0,서울 마포구 포은로5길 30,5400,0,7000
903870640,서교꼬치,0,0,서울 마포구 월드컵로14길 16,10500,2500,26000
1000221536,에어포트BAR,0,0,서울 마포구 월드컵북로1길 42,NULL,NULL,NULL
908239372,경성주방,1,0,서울 마포구 월드컵북로54길 17,7600,6000,8500
993990809,오스테리아샘킴,0,0,서울 마포구 양화로3길 55,21200,17000,25000
947857470,버브,0,0,서울 마포구 양화로6길 39,NULL,NULL,NULL
849725459,보누,0,0,서울 마포구 와우산로 39-12,23200,17000,30000
929067525,봉추찜닭 합정교보문고점,0,0,서울 마포구 월드컵로3길 14,22800,2000,50000
975641186,양찬,0,0,서울 마포구 도화길 51,16500,11000,27000
844065825,브롱스 공덕점,0,0,서울 마포구 도화길 42-1,9540,3900,18000
903747883,마포등심,0,0,서울 마포구 월드컵북로5길 12,11200,3000,39000
956791167,군침,0,0,서울 마포구 포은로5길 6,9000,9000,9000
915456903,바비브로스,1,0,서울 마포구 월드컵로3길 14,8540,6900,9900
1002258222,맹가네솥뚜껑세겹살,0,0,서울 마포구 월드컵북로44길 37,8560,5000,12000
1001385944,취향관,0,0,서울 마포구 월드컵로5길 20,NULL,NULL,NULL
862641752,정원각,1,0,서울 마포구 동교로 182-3,10400,5000,16000
911177828,유노이아,0,0,서울 마포구 독막로22길 1-17,3500,3000,4000
882130308,소바식당,0,0,서울 마포구 동교로9길 28,11600,10000,13000
976759642,히메시야 서교직영점,0,0,서울 마포구 와우산로29마길 7,8700,7000,11000
928222007,베브릿지 서강대점,1,0,서울 마포구 백범로 19,3720,0,5300
867169379,오복즉석떡볶이,0,0,서울 마포구 독막로31길 18,5700,2000,9000
849883894,혜드림,0,0,서울 마포구 성미산로29안길 19-5,18560,8900,32000
977775571,우시야 연남점,0,0,서울 마포구 동교로38길 33-21,45400,25000,79000
910297498,너구리칼국수,0,0,서울 마포구 월드컵북로 352-12,8000,8000,8000
1000505333,시골순대,1,0,서울 마포구 월드컵북로1길 50,8200,7000,10000
927772793,이영이주점,0,0,서울 마포구 연남로11길 44,12400,10000,20000
942371724,문라이즈,0,0,서울 마포구 토정로 27-1,0,0,0
939233594,몽유,0,0,서울 마포구 와우산로38길 4,12000,0,40000
902205103,홍타하우스,0,0,서울 마포구 희우정로16길 54,19200,8000,30000
934157326,비스트로연남,0,1,서울 마포구 양화로23길 10-10,62500,34000,96500
845788077,미식당,0,0,서울 마포구 와우산로13길 25,9800,8000,15000
934931882,봉구비어 연남동점,1,0,서울 마포구 동교로36길 3,3500,3500,3500
845453786,쇼신,0,0,서울 마포구 성지1길 15,6000,6000,6000
864355707,딥커피2호점,0,0,서울 마포구 와우산로 150-2,4640,4000,6000
922916470,타니,0,0,서울 마포구 동교로 257,28000,28000,28000
972806927,푸른달,0,0,서울 마포구 신촌로12다길 6,10666.6667,5000,16000
911624355,진화로,0,0,서울 마포구 동교로 212-7,37160,17000,53000
934841028,치킨락,1,0,서울 마포구 동교로27길 8-3,18000,18000,18000
890280192,제주에서온족발상암DMC점,1,0,서울 마포구 월드컵북로44길 77,34000,30000,38000
963180123,쿠모진,0,0,서울 마포구 와우산로32길 5-2,11750,7000,18000
1020816892,마포갈비,0,0,서울 서대문구 증가로 84,NULL,NULL,NULL
1014256500,이모네곱창,0,0,서울 서대문구 영천시장길 14,10400,9000,13000
1021807443,야곱의축복 신촌점,0,0,서울 서대문구 연세로7안길 10-7,12000,11000,13000
1023911090,옐로우 캐롯,0,0,서울 서대문구 북아현로1길 50,5166.6667,1000,7700
1025015376,낙원식당,0,0,서울 서대문구 응암로 141,NULL,NULL,NULL
1014037406,미소그릴 한돈다이닝,0,1,서울 서대문구 명지대길 83,22800,2000,75000
1018882826,연희김밥 연희점,0,0,서울 서대문구 연희로11가길 47,9100,1000,35000
1024980112,싱싱참치,1,0,서울 서대문구 연희로 32,29400,8000,75000
1016059603,국대떡볶이 신촌점,1,0,서울 서대문구 신촌역로 39,3640,2900,4900
1019654977,희게,0,0,서울 서대문구 증가로 1,11840,9900,14900
1019738936,정정아식당 서대문역점,0,0,서울 서대문구 통일로9안길 36-2,24600,16000,30000
1010769241,비윰,0,0,서울 서대문구 북아현로 100,16060,9500,28900
1003791161,중화루,0,0,서울 서대문구 증가로8길 24-1,5800,5000,6000
1022008168,홍제순대국,0,0,서울 서대문구 통일로39나길 5-1,9400,3000,18000
1024783502,본도시락 이대점,1,0,서울 서대문구 이화여대5길 15,9200,7400,11400
1023646044,요리이야기,0,0,서울 서대문구 신촌로 15,NULL,NULL,NULL
1010320082,오가원,0,0,서울 서대문구 통일로 375,8800,5000,13000
1018721367,만나김밥,0,0,서울 서대문구 영천시장길 19,NULL,NULL,NULL
1008179320,양밍산,0,0,서울 서대문구 가좌로 36,12400,7000,23000
1023651848,신촌관,0,0,서울 서대문구 연세로7안길 10-4,12300,9900,13900
1018989069,성화칼국수,0,0,서울 서대문구 가재울로10길 21,NULL,NULL,NULL
1014918591,엄마밥상,0,0,서울 서대문구 거북골로 11,NULL,NULL,NULL
1019738936,정정아식당 서대문역점,0,0,서울 서대문구 통일로9안길 36-2,24600,16000,30000
1023301438,시나위,0,0,서울 서대문구 이화여대7길 22,NULL,NULL,NULL
1004568724,마미쿡 아현역점,1,0,서울 서대문구 북아현로1가길 20,6260,5400,7900
1016745607,프라이드박스,1,0,서울 서대문구 이화여대7길 14,2500,2500,2500
1020105286,블랙문,0,0,서울 서대문구 통일로 105,1500,0,3000
1020251186,신세계식당,0,0,서울 마포구 마포대로12길 34,7400,6000,8000
1008438549,스시본,1,0,서울 마포구 월드컵북로 402,7650,6900,9900
1009865638,닭갉젉,1,0,서울 마포구 어울마당로 58,8975,3900,15500
1015332711,오로지,0,0,서울 마포구 월드컵로19길 25,7160,4500,9500
1005767968,얼맥당 홍대카페거리점,0,0,서울 마포구 독막로3길 17,9800,3300,13900
1019943925,개그맨 이경래의 참숯갈비,1,0,서울 마포구 토정로23길 13,NULL,NULL,NULL
1016855848,설경,1,0,서울 마포구 망원로7길 31-6,20400,8000,35000
1018144000,곱깨비 연남본점,1,0,서울 마포구 성미산로 190-33,21800,20000,23000
1021937371,쉐프국밥 홍대점,0,0,서울 마포구 독막로 55,12200,7000,20000
1012551583,낭만치맥 공덕점,0,0,서울 마포구 백범로 205,15200,14000,16000
1006214268,베이커스베이크,0,0,서울 마포구 숭문16길 23,7000,7000,7000
1023037137,토파,0,0,서울 마포구 토정로3길 5,26000,20000,34000
1018458250,236숯불구이,0,0,서울 마포구 마포대로 236,9400,6000,14000
1018181364,연남다방,0,0,서울 마포구 연희로1길 36,5000,5000,5000
1020637382,스푼필라프 홍대점,1,0,서울 마포구 망원로7길 54,NULL,NULL,NULL
1014869590,용심마라탕,1,0,서울 마포구 매봉산로2길 9,4666.6667,1800,9000
1023755433,마포분식,0,0,서울 마포구 굴레방로9길 41,2400,2000,3000
1019000502,주방,0,1,서울 마포구 월드컵로19길 42,13700,3500,19000
1012918417,봉우양대창,0,1,서울 마포구 어울마당로 40,12800,5000,18000
1024908698,치킨버스 홍대점,0,1,서울 마포구 어울마당로 123,17000,17000,17000
1013812211,못난이통닭,0,0,서울 마포구 포은로 50,NULL,NULL,NULL
1008338038,가고먹고,0,0,서울 마포구 월드컵북로 185,NULL,NULL,NULL
1025413244,뉴욕야시장 상암점,1,0,서울 마포구 월드컵북로 496,NULL,NULL,NULL
1016506892,스마일호프,0,0,서울 마포구 만리재옛길 6,NULL,NULL,NULL
1016677361,김치도가 상암점,0,0,서울 마포구 월드컵북로 434,15250,6000,35000
1023765116,이모네포차,0,0,서울 마포구 월드컵북로 191,NULL,NULL,NULL
1017497643,명태,0,0,서울 마포구 월드컵북로 262,25800,9000,47000
1016318318,서교오뎅,0,0,서울 마포구 독막로9길 6,1500,1500,1500
1008909677,언니네식당,0,0,서울 마포구 동교로 63,20000,20000,20000
1005021776,마미치킨,1,0,서울 마포구 도화길 22-3,19000,15000,24000
1017529752,연남별관,0,0,서울 마포구 성미산로 194,23200,19000,30000
1010356423,곱도착합니닭,1,0,서울 마포구 연남로 35,26800,24000,32000
1017943149,고향칼국수,0,0,서울 마포구 백범로 199,NULL,NULL,NULL
1019501012,뉴웨이브 피맥 치맥,0,0,서울 마포구 방울내로 40,15900,15900,15900
1020721513,망원정,0,0,서울 마포구 희우정로10길 8,4500,2500,6000
1005761999,보성홍가네,0,0,서울 마포구 만리재옛길 75,NULL,NULL,NULL
1021865707,바우리,0,0,서울 마포구 토정로3길 17,5925,0,7900
1017026328,오불가&이한스시,0,0,서울 마포구 월드컵로 154-1,15000,8000,29000
1004026877,명성족발,0,0,서울 마포구 월드컵로25길 35,NULL,NULL,NULL
1014442289,커피냅로스터스 연남동,0,0,서울 마포구 성미산로27길 70,5000,5000,5000
1023742256,라비데마히,0,0,서울 마포구 와우산로29나길 13-6,0,0,0
1021676761,혼밥혼술,0,0,서울 마포구 신촌로22길 9,NULL,NULL,NULL
1018438355,지리,0,0,서울 마포구 월드컵로3길 31-5,18000,18000,18000
1012413805,크림포인트,0,0,서울 마포구 방울내로 90,10000,10000,10000
1021076782,더쿠포차,0,0,서울 마포구 양화로6길 57-5,16400,15000,19000
1008517631,동경어시장,0,0,서울 마포구 동교로 147-1,8500,8500,8500
1010711747,칭칭,0,0,서울 마포구 와우산로29마길 27,7200,5000,9000
1024710041,면사랑,0,1,서울 마포구 양화로 156,6000,6000,6000
1009403730,소돌초밥,1,0,서울 마포구 백범로20길 10,0,0,0
1007884122,더블유,0,0,서울 마포구 마포대로10길 12,NULL,NULL,NULL
1023565308,애정오뎅,0,0,서울 마포구 성미산로 152,9100,1500,15000
1014331800,쌀통닭 마포점,1,0,서울 마포구 독막로3길 26,15820,8500,19900
1012359773,찬찬커피로스터스,0,0,서울 마포구 방울내로 61,5100,4000,6000
1020692963,로리엔,0,0,서울 마포구 월드컵북로 396,2833.3333,2000,4500
1006744073,제주야생돼지,0,0,서울 마포구 독막로5길 24,21800,6000,48000
1017344816,한석화,0,0,서울 마포구 독막로15길 5,3750,0,8000
1007350375,포차스미스 합정점,1,0,서울 마포구 독막로3길 25,15700,12900,22900
1013669220,감동상회,1,1,서울 마포구 와우산로18길 10,10600,8000,13000
1021348393,명재네식당,0,0,서울 마포구 만리재로 15,NULL,NULL,NULL
1032183556,텃골,0,0,서울 서대문구 연희로 241,3400,3000,3500
1046894933,돌장각 현대백화점 신촌점,0,0,서울 서대문구 신촌로 83,NULL,NULL,NULL
1048161864,천하일과,1,0,서울 서대문구 거북골로 19-1,6550,1700,15000
1039079229,구공탄,0,0,서울 서대문구 거북골로 12,8000,8000,8000
1030390643,우신생고기,0,0,서울 서대문구 홍은중앙로 73,NULL,NULL,NULL
1027200604,포방터쭈꾸미,0,0,서울 서대문구 홍은중앙로 100-35,6000,3000,10000
1042312388,개미집 신촌점,1,0,서울 서대문구 연세로11길 15,10000,10000,10000
1027757144,자담치킨 홍제점,1,0,서울 서대문구 통일로 387-1,0,0,0
1029271253,백년순대국,1,0,서울 서대문구 가재울로6길 53-87,NULL,NULL,NULL
1041848896,직구삼 북가좌점,1,0,서울 서대문구 거북골로21길 52-2,10666.6667,0,19000
1041127380,오사카야기,0,0,서울 서대문구 홍제천로2길 38,NULL,NULL,NULL
1032266518,서울참치 서부본점,0,0,서울 서대문구 응암로 126,NULL,NULL,NULL
1029372404,둘레마당,0,0,서울 서대문구 홍은중앙로8길 2-9,NULL,NULL,NULL
1028898863,테라스,0,0,서울 서대문구 북아현로 2,22200,20000,26000
1028491681,레인보우스시,0,0,서울 서대문구 증가로10길 36-12,NULL,NULL,NULL
1045044702,국가대패 북가좌점,0,0,서울 서대문구 응암로 63,7320,3900,11000
1049229973,명과식당,0,0,서울 서대문구 충정로4길 22-9,NULL,NULL,NULL
1027881358,지금보고싶다 신촌점,0,0,서울 서대문구 연세로9길 10-1,19740,18900,21900
